id	count	hate_speech	offensive_language	neither	class	tweet
18034	3	0	3	0	1	RT @TheBardockObama: Ναι, αλλά ποιος παίρνει περισσότερες σκύλες γιαγιά 
18036	3	0	3	0	1	RT @TheBloodShow: Τα κορίτσια πραγματικά γίνονταν κοροϊδεύω στο Twitter 
18037	3	0	3	0	1	"RT @TheBloodShow: Μου αρέσει να γράφω κάτι τόσο λεπτομερές & amp; κάποιος απαντά με ""ε;"" σκύλα Είμαι Finna πληκτρολογήστε το ίδιο πράγμα δύο φορές χαζή σκύλα "
18038	3	1	2	0	1	RT @TheBloodShow: Οι άσχημες τσάπες είναι οι πιο δυνατές .. πρέπει να ξεφύγεις & amp 
18039	3	0	3	0	1	RT @TheBloodShow: Γιατί όλα αυτά τα τσάπες φορούν λουλούδια γύρω από το κεφάλι τους. Ελπίζω να μένει μια μέλισσα 
18040	3	0	3	0	1	RT @TheBossUnicorn_: Είμαι τρελή σκύλα .. fml 
18041	3	1	2	0	1	RT @TheCELEΒρετάνη: - Αυτές οι πορφυρές τσέπες φωνάζουν σε ΟΛΑ !!! & # 128553 
18042	3	0	0	3	2	RT @TheCheapOne: Αυτό που βλέπετε είναι αυτό που παίρνετε! Είμαι άντρας με αγάπη για περιπέτεια και ανάγκη για ταχύτητα, Τσάρλι Μπράουν! 
18043	3	2	1	0	0	RT @TheChrisCates: Κοιτάξτε αυτό το fagot http://t.co/db7SIri8qg 
18044	3	0	3	0	1	"RT @TheCockiestMan: ""Είναι πολύ ωραία όταν την γνωρίσεις!"" = Είναι σκύλα, αλλά θα το συνηθίσεις. "
18045	3	0	2	1	1	RT @TheCockiestMan: Έχω χρόνο για αυτές τις τσάπες; http://t.co/OHKWCg9ldW 
18046	3	0	0	3	2	RT @TheComedyHumor: Όταν φτιάχνω μια χάρτινη μπάλα στον κάδο απορριμμάτων http://t.co/mOxmRsOOv9 
18047	3	0	3	0	1	RT @TheCommonCock: Rt αν σκότωσες μια σκύλα με το πουλί σου 
18048	3	0	0	3	2	RT @ TheDiLLon1: Δεν θα σκουπίζετε τις αεροπορικές εταιρείες Spirit. Ταξιδεύω μαζί τους όλη την ώρα. Με άφησαν ακόμη και να πετάξω το αεροπλάνο 4 φορές. Δεν μιλάνε & # 8230 
18049	3	0	2	1	1	RT @TheDickUno: Μισώ να βλέπω τους ανθρώπους να σκύβουν για τη ζωή τους. Δεν έχω δοκιμάσει καν το πρωινό Taco Bell, φίλε, δεν το έχετε αυτό & # 8230; 
18050	3	0	3	0	1	RT @ TheDouch3: Όλοι οι λάτρεις του σκουπιδιού ποδοσφαίρου στο κολέγιο, όπως δεν μπορεί καν να πετύχουν 20 γκολ στο γήπεδο .... έχετε μια γαμημένη δουλειά 
18051	3	0	3	0	1	RT @ TheDouch3: Οι Bitches στέλνουν tweets στους «στόχους της σχέσης» χωρίς άντρα, δουλειά ή πραγματική επιθυμία να σταματήσουν να γίνονται σαν τσάπες ή να γιορτάσουν κάθε σαββατοκύριακο. Απλώς ένα iPh & # 8230; 
18052	6	0	4	2	1	RT @ TheDouch3: Οι πιο συνηθισμένες δικαιολογίες σκαπάνη  1. Είναι απλά στίχοι  2. Οι φίλοι μου πάρτι κι έτσι κάνω πάρτι  3. Οι άνδρες το κάνουν επίσης  4. Και το αντίστροφο  5. Ήμουν & # 8230; 
18053	3	0	3	0	1	RT @ TheDouch3: Μείνετε ασφαλείς και θυμηθείτε ότι αν είστε κορίτσι και εσείς κατά την περίοδο δεν πηγαίνετε σε πάρτι και & # 8230 
18054	3	1	2	0	1	RT @ TheDouch3: Το tweet για τον φίλο σας δεν θα τον βγάλει από το Xbox live που ο nigga πρέπει να σκοτώσει 24 
18055	3	0	1	2	2	RT @ TheDouch3: Γιατί θα αφήνατε το κορίτσι σας να πάει ακόμη και σε ένα πάρτι χωρίς να έχετε καθυστερήσει lol, πρέπει να εξαπατήσετε 
18056	3	0	3	0	1	RT @TheDrugTribe: Ανάλυση της Πρωτοχρονιάς: καπνίστε περισσότερα ζιζάνια, κερδίστε περισσότερα χρήματα, σκατά περισσότερα σκύλα 
18057	3	0	3	0	1	RT @TheDrugTribe: Η Μαίρη δεν είναι μια σκύλα που κάνει ψέματα και με εξαπατά 
18058	3	0	1	2	2	"RT @TheDrunkStory: ""Το αδερφό μου φτιάχτηκε με ένα άσχημο γκόμενα σε ένα φεστιβάλ ενώ μεθυσμένος, οπότε τώρα είναι γνωστός ως Larry bird επειδή χτυπά"" threes """" & # 8230; "
18059	6	0	6	0	1	"RT @TheDrunkStory: ""Η κοπέλα μου με εξαπάτησε, έτσι την πέταξα. Γνωρίζω τη μαμά της τώρα, τώρα που η σκύλα είναι η κόρη μου."" - Texas Tec & # 8230; "
18060	3	0	0	3	2	RT @TheEagleFazi: Σχεδόν το 83% των παιδιών στο Μπαλουχιστάν δεν πήγαν ποτέ στο σχολείο, ακολουθούμενο από το 80% στο Σιντ, το 75% στο KP και το 60% στο Punjab. # & # 8230; 
18061	3	0	0	3	2	RT @TheFactsBook: Το Twitter έχει το λογότυπό του πουλιού, γι 'αυτό όταν συμμετέχετε μαζί σας ένα αυγό και το κουμπί σπιτιού σας είναι ένα birdhouse. Γιατί είμαι ... 
18062	3	0	3	0	1	RT @TheFakeESPN: Σταθερή γραμμή του Johnny Manziel έως την εβδομάδα:  Bud Light Platinums: 23 | Πλάνα του προστάτη: 8 | Πλάγια σκύλα: 5 | Fucks που δόθηκαν: 0 
18063	4	0	1	3	2	RT @TheFakeESPN: Red Hot Chili Peppers με το μακρύτερο στρίψιμο στην ιστορία του Super Bowl Half Time Show. 
18064	3	0	3	0	1	RT @TheFakeESPN: Ο Rutgers τερμάτισε το συμβόλαιο του Μάικ Ράις αποκαλώντας επανειλημμένα το μουνί ενώ πέταξε μπάλες σε αυτό μέχρι να σκοτώσει τελικά ... 
18065	3	0	3	0	1	RT @TheFatKidJames: @Von_VonRichter Bro σε σκατά για να φύγεις! Lol όχι, αλλά περάστε υπέροχα εκεί και μην ξεχάσετε τους αδελφούς πίσω ho & # 8230 
18066	3	0	3	0	1	RT @TheFitGawd: & # 8220 
18067	3	0	0	3	2	RT @TheFoodBibIe: Deep Fried Oreos http://t.co/quDw3wqD7r 
18068	3	0	3	0	1	RT @TheFunnyTeens: Όταν κάποιος μου λέει ότι πρέπει να σταματήσω να είμαι σκύλα http://t.co/LTR4gi5mUv 
18069	3	0	0	3	2	RT @TheFunnyVines: Crazy bird https://t.co/XuvE34qenH 
18070	6	0	6	0	1	RT @TheGoodGodAbove: Το πραγματικό μυστικό της Βικτώριας;  Πέντε θηλές και ένας πλευρικός κόλπος. 
18071	3	0	3	0	1	RT @TheGoogleFactz: Η εξαπάτηση και η τσάπα γερνά. Ο καθένας πρέπει να θέλει να φτάσει σε ένα σημείο όπου είναι αρκετά ώριμοι για να παραμείνουν πιστοί & amp 
18072	3	0	3	0	1	RT @TheHangingWire: Μην ΝΑ Ντρέπεσαι για το ποιος είσαι.  εκτός αν είσαι σκαπάνη ...  τότε ντρέπεσαι σκύλα. 
18073	3	0	3	0	1	RT @TheHolyKuran: Τα φρύδια των σκύλων είναι 5% μαλλιά και 95% μακιγιάζ talkin & # 8220 
18074	3	0	3	0	1	RT @TheHolyKuran: Όταν ρίχνετε όλες τις τσάπες σας για το κορίτσι σας και λέει ότι δεν θέλει σχέση http://t.co/GuZXabJiXj 
18075	3	0	3	0	1	RT @TheJoeySwoll: Μην είστε με μια «κακή σκύλα» που φαίνεται απλώς καλή. Βρείτε μια ΚΑΛΗ ΓΥΝΑΙΚΑ που σας λέει πότε γλιστράτε και σας ωθεί να & # 8230; 
18076	3	0	3	0	1	RT @TheKingScottyD: Τα πλευρικά niggas παίρνουν μουνί και τα κύρια niggas παίρνουν επιχειρήματα 
18077	3	0	3	0	1	RT @TheKitchensHeat: Μην βόειο κρέας χωρίς σκύλα .. 
18078	6	0	6	0	1	RT @TheKizzler: κάνε σήμερα yo σκύλα 
18079	3	0	3	0	1	RT @TheKyleHardy: Το μέγεθος προβολής είναι λατινικό για εσάς & # 8217 
18080	3	0	3	0	1	RT @TheLittleFella_: @OLE_VertyBstard @ savage_life091 η σκύλα έπρεπε να βγει από την αυλή 
18081	3	0	3	0	1	RT @TheLittleFella_: Πώς είναι το mothafucker; Μμμμμμ σκύλα! 
18082	3	0	3	0	1	RT @TheLittleFella_: S / O to @thereal_EMandM για το άθλιο καπέλο του. Βεβαιωθήκαμε ότι δεν έπαιρνε lmfao 
18083	6	0	0	6	2	RT @TheMattEspinosa: Έβαλε κυριολεκτικά ολόκληρη την τσάντα απορριμμάτων στο lmfao http://t.co/YiERskYrfc 
18084	3	0	3	0	1	RT @ TheMav41: Τώρα τις μέρες οι άνθρωποι βρίσκουν τα πιο χαριτωμένα και χαζά πράγματα που πρέπει να σκύβουν. Είναι αξιολύπητο. 
18085	3	0	3	0	1	RT @ TheMav41: Η τιμή είναι λάθος σκύλα. 
18086	3	0	0	3	2	RT @TheMichaelRock: * απαντά στο τηλέφωνο *  Συνάδελφος: Υπάρχει ένα νεκρό πουλί έξω.  Εγώ: Θέλετε να το χωρίσετε;  CW: Τι;  Εγώ: Λυπούμαστε, κάτοχοι εύρεσης, ri & # 8230; 
18087	3	0	2	1	1	RT @TheNaimaW: Εάν ένας μάγκα φαίνεται να είναι πετάμενος τότε μάλλον είναι, οπότε απλώς χτυπήστε τον. 
18088	3	0	3	0	1	RT @TheNotoriousD_: όπως ο άντρας γιατί γιατί οι σκύλες φορούν περούκες στο σχολείο; 
18089	3	0	3	0	1	RT @TheNudesGod: Με σκοτώνει όταν οι Bitches πιστεύουν ότι μόλις π.Χ. είχαν χαμηλό αριθμό σώματος που δεν ήταν σκαπάνη 
18090	3	1	2	0	1	RT @TheNudesGod: Πραγματικοί κανόνες nigga: Αν ρίξετε το αμβλύ θα πρέπει να περάσετε αυτή τη σκύλα. Δεν χρειάζεται καν να το χτυπήσεις 
18091	3	1	2	0	1	RT @TheNudesGod: όταν το κορίτσι μου δεν μου στείλει μήνυμα κειμένου, απλά κάνω tweet. Δεν στείλω μηνύματα σε άλλες σκύλες Bc Δεν θέλω να στείλει μηνύματα σε άλλα niggas όταν έκανα και # 8230 
18092	3	0	3	0	1	"RT @TheOneMiss_Luu: ""@ryrystine: Ναι όλοι αγοράζουν αύριο κάποια μπράουνις από το wigga μου @JacklynAnnn"" Δεν περιέχουν μαριχουάνα b & # 8230; "
18093	3	0	0	3	2	RT @TheOneTrueDisco: Μια λίστα με μυθικά πλάσματα:  Jackalope  Φοίνιξ  Γρύπας  Νεράιδα  Μονόκερος  Πήγασος  Μια γυναίκα που ξέρει πού θέλει να & # 8230; 
18094	3	1	2	0	1	RT @TheOnlyReed: Ξέρω ότι οι φίλοι σου λένε, άσε με για πάντα, αλλά σκατά τους που μισούν τις γαϊδουράκια μωρό μου 
18095	3	2	0	1	0	RT @TheOnlyReed: IDC τι τηλέφωνο πήρατε, lol silly nigger 
18096	3	0	3	0	1	RT @TheOnlyReed: Εάν φαινόταν καλός στο γυμνάσιο και ξυπνήστε τώρα, ξέρω ότι το μουνί ήταν σκατά 
18097	3	0	3	0	1	RT @TheOnlyReed: Η Lmaooooooo δεν σκατά δεν έχει σκύλα με τον doo Doo στο πισινό της ενώ παίζω, το FUCK 
18098	3	0	3	0	1	RT @TheOnlyReed: Η κόρη μου μισεί τη μάσκα Freddy Krueger που πήρα στο παχνί, όταν ενήργησε, έβαλα αυτή τη σκύλα για το NITE 
18099	3	0	3	0	1	RT @TheOnlyReed: Ο Pete carroll έβγαλε τις τσάπες για τους παίκτες του μετά το παιχνίδι bruh 
18100	3	0	3	0	1	RT @TheOnlyReed: Αργά ή γρήγορα ya pussy gon tell  Εγώ η αλήθεια, ας ελπίσουμε ότι δεν είναι όσο είμαι μέσα, γιατί η Ima σε σκοτώνει 
18101	3	0	3	0	1	RT @TheOnlyReed: Ζεστάνετε το μουνί 
18102	3	0	3	0	1	RT @TheOrangeCone: Αυτός ο πύραυλος που φυσάει μου θυμίζει εκείνη την εποχή στο κολέγιο όταν έριξα ένα τρενάκι. Αλλά στην άμυνα μου, ήμουν μεθυσμένος. Και οι δύο & # 8230; 
18103	3	0	0	3	2	RT @TheOrlandoJones: Αστείο πώς γιορτάζονται οι άνθρωποι που παίρνουν τα πρωταθλήματα φαντασίας τους πολύ σοβαρά ενώ εκείνοι που παίζουν D & amp 
18104	3	0	3	0	1	RT @ThePartyCodes: Εάν τα αστεία μου σας προσβάλλουν:  1. Λυπάμαι  2. Δεν θα συμβεί ξανά  3. 1 & amp; 2 είναι ψέματα  4. Είσαι μουνί 
18105	3	0	3	0	1	RT @ThePlanetVenus_: Προφανώς είμαι ο Morello από το OITNB προκαλώντας τρελή και ζηλιάρης σκύλα. 
18106	3	0	1	2	2	RT @ThePoke: Αυτός ο κοράκι στο Αμπερντίν κέρδισε μόλις στο φωτοβολταϊκό (φωτογραφία του Steve Black) 
18107	3	0	3	0	1	"RT @ThePrincePerez: Όπως ο Messi ""Είμαι πίσω σκύλα & # 128527; & # 128076;"" lmao & # 128514; & # 128514; & # 128514; "
18109	3	0	3	0	1	RT @TheRaceDraft: Καράτε σκύλα https://t.co/UtEUTZkjOk 
18110	3	1	2	0	1	RT @TheRainbowGirlz: Δεν λέω ότι είναι πόρνη, αλλά η αγαπημένη της σκιά κραγιόν είναι το μουνί. 
18111	6	0	5	1	1	RT @TheRealCoolie: Πόσες τσάπες έχω;  & # 12288; Ζ  & # 12288; & # 12288; μι  & # 12288; & # 12288; & # 12288; Ρ  & # 12288; & # 12288; & # 12288; & # 12288; Ο  & # 12288; & # 12288; & # 12288; & # 12288; & # 12288; ο  & # 12288; & # 12288; & # 12288; & # 12288; & # 12288; ο  & # 12288; & # 12288; & # 12288; & # 12288; & # 12288; ο  & # 12288; & # 12288; & # 12288; & # 12288; & # 12290;  & # 12288; & # 12288; & # 12288; & # 12290;  & # 12288; & # 12288; & # 12288 ;.  & # 12288; & # 12288; & # 12288 ;. 
18112	3	0	3	0	1	RT @TheRealHoneyMoe: Δεν με νοιάζει για σκύλες. Οι τσάπες είναι μαζί τους με τον καταραμένο εαυτό & # 128553 
18113	3	0	3	0	1	RT @TheRealIceTre: Η Finna χτύπησε αυτήν τη σκύλα με μια χούφτα αλάτι http://t.co/uaBiQvI6a6 
18114	3	0	2	1	1	"RT @TheRealIceTre: bae: ""έλα""  εγώ: ""προσπαθώ να πιάσω ένα pokemon""  bae: ""είμαι καυλιάρης""  εγώ: ""σκύλα είναι γαμημένο"" "
18115	3	0	3	0	1	RT @TheRealIceTre: ζεστές τσέπες & gt 
18116	3	0	3	0	1	RT @TheRealKeyvone: Το Κάρμα είναι σκύλα 
18117	3	0	3	0	1	RT @TheRealMFast: Εύχομαι μια σκύλα να & # 128544 
18118	3	0	3	0	1	RT @TheRealMFast: Ο Niggas εξαπατά τις πιο πιστές πιο όμορφες γυναίκες με γαμημένο σκουπίδια 
18119	3	0	0	3	2	RT @TheRealMugatu: @ Deet02 @ MikeNapoli25 @ 954Δεν θυμάμαι ένα τζακ που κέρδισε το παιχνίδι προς τα δεξιά το περασμένο καλοκαίρι στο γήπεδο Yankee που ξεκίνησε ένα p & # 8230 
18120	3	0	3	0	1	RT @TheRealTenski: Όταν πεθάνω φέρε το φέρετρο μου στο κλαμπ, ώστε οι σκύλες να μπορούν να το στριφογυρίζουν, βάζω τη διασκέδαση πίσω στην κηδεία 
18121	3	0	3	0	1	RT @TheReal_Salmon: Σαλιγκάρι σκαπάνη: οι γονείς μου μόλις έφυγαν, θα φύγουν για 15 λεπτά ..  Σαλιγκάρι: εντάξει;  Σκαπάνη σαλιγκαριού: Είμαι καυλιάρης  Σαλιγκάρι: ... http: & # 8230; 
18122	3	0	1	2	2	RT @ TheRisingStar23: Ντροπαλός Glizzy Decent Af 
18123	3	0	2	1	1	"RT @TheRoachDean: ""@SO_GALACTIC:"" @Toodangerous_: & # 8220; @SO_GALACTIC Gummy worms; https://t.co/TyXhQzqnqr&#8221; ""............"" ότι η σκύλα είναι θηρίο "
18124	3	0	1	2	2	RT @TheRoot: Ο Don Lemon ονομάζεται θείος Τομ, δεν του αρέσει: http://t.co/eV4xgI5Pgc http://t.co/i6Xs8HCnrb 
18125	3	0	3	0	1	RT @TheSchwagQueen: Ο Niggas είναι στα μηνύματά σας όπως & # 128536 
18126	3	0	3	0	1	RT @TheSeanyV: Δεν τράβηξα σκύλες στο δημοτικό σχολείο. Οι γονείς μου δεν μπορούσαν να αντέξουν οικονομικά το κουτί χρώματος 64 με το ξύστρα στο πίσω μέρος & # 8230 
18127	3	0	3	0	1	RT @ TheSexFacts101: Γαμημένο πάνω από το εγγυημένο μουνί σας προσπαθώντας να πάρετε λίγο περισσότερο μουνί θα σας καταλήξει χωρίς μουνί! 
18128	3	0	0	3	2	RT @TheStrangeLog: Nerf από τα πουλιά, δεν θα σας επιτεθούν πλέον σε μεγάλες αποστάσεις, χαμηλότερες ζημιές, δεν θα σας ακολουθήσουν για πάντα. 
18129	3	0	3	0	1	RT @TheSuperNegro_: Δεν μπορώ να πιστέψω ότι οι σκύλες το βρίσκουν αυτό απομακρυσμένο ελκυστικό. http://t.co/TKwwapczGr 
18130	3	0	0	3	2	RT @TheTumblrPosts: Γι 'αυτό η Charlie Sheen είναι ένα είδωλο http://t.co/6ovXRtTxtN 
18131	3	1	2	0	1	"RT @TheTypicalChick: ""Γιατί φοράτε πάντα μαύρο""  γιατί είμαι έτοιμος για την κηδεία σου "
18132	3	0	3	0	1	RT @TheVibeKing: Δεν πήγα στραβά όταν άρχισα να σας μιλάω, πήγα στραβά όταν εμπιστεύτηκα τον σκύλα σου 
18133	6	0	6	0	1	RT @TheVineNation: όταν βρίσκεστε σε δημόσιο χώρο και εσείς οι πλευρικές τσάπες βγαίνετε από όπου & # 128557 
18134	3	0	3	0	1	RT @TheVoiceOfMiami #Fellas: Σκατά αν θα σου ρωτούσε αυτό το Biggie σκετς; + Θα πάρω το πουλί μου και θα πάω σπίτι. 
18135	3	0	3	0	1	RT @TheVoiceOfMiami Δεν δουλεύω για το μουνί ... + τον κωδικό ενός πραγματικού άνδρα 
18136	3	1	2	0	1	RT @TheVoiceOfMiami: Πολλές όμορφες τσόπες μέχρι ένα nigga να διευρύνει αυτό το avi ... 
18137	3	0	3	0	1	RT @TheVoiceOfMiami: Δεν με νοιάζει πόσο μουνί παίρνω, έχω ακόμα να κάνω το πούτσο μου 
18138	3	0	3	0	1	RT @TheVoiceOfMiami: Αναρωτιέμαι πόσες από τις τσέπες έκαναν διαδικτυακές ταινίες σεξ και U.O.E.N.O 
18139	3	0	3	0	1	RT @TheVoiceOfMiami: Αν έπρεπε να έχετε κάθε σκαπάνη θα δείτε ένα αδύναμο nigga ... 
18140	3	0	0	3	2	RT @TheVoiceOfMiami: Miami * RT @PacDaGoat: Το Χιούστον έχει τόσα πολλά προγράμματα οδήγησης σκουπιδιών 
18141	3	0	3	0	1	RT @TheVoiceOfMiami: Οι σκαπάνες του Twitter είναι διαφορετικές, οι σκύλοι θέλουν να στείλουν μήνυμα κειμένου ή DM όλη μέρα Γεια, προσπαθώ να γαμήσω κάτι ... 
18142	3	0	3	0	1	RT @TheVoiceOfMiami: Όταν αρχίζετε να σας αρέσει μια σκαπάνη, δεν σας αρέσει πολύ γιατί σας δίνει το μουνί σε σταθερή βάση ... 
18143	3	0	3	0	1	RT @TheWoundGod: Γιος. Λμάο. RT @ChefWaites: I & # 8217 
18144	3	0	0	3	2	RT @TheXbone: Το Twitch παίζει το Call of Duty. Εισαγάγετε σκουπίδια στη συνομιλία, ο αυτόματος στόχος θα κάνει τα υπόλοιπα 
18145	3	0	3	0	1	RT @The_April_Fool: Γαμημένο μαζί τους τσάπες! & # 8220 
18146	3	0	3	0	1	RT @The_HelenKeller: baddest blind σκύλα 
18147	3	1	2	0	1	RT @The_Paradox: FAGOT RT @ 80sbaby4life: Ήμουν στο κλαμπ και υπήρχε αυτή η καλή σκύλα. .. είχε χρυσά δόντια. Ήμουν μπερδεμένος & # 8230 
18148	3	0	3	0	1	RT @The_Race_Draft: Ο Ομπάμα δεν θα παίξει με αυτές τις τσάπες ... http://t.co/b6Opj6D25y 
18149	3	0	3	0	1	RT @The_Searcy: Ευτυχείς τσάντες cunt & # 128076 
18150	3	0	3	0	1	RT @TheeGreekGod: Κορίτσι: Ξέρω ότι έχεις τσάπες  Εγώ: http://t.co/qNa9ogveWW 
18151	3	0	0	3	2	RT @TheeGreekGod: Soulja αγόρι σκουπίδια τώρα, αλλά δεν πρόκειται να ενεργήσω σαν να μην έβγαλα ποτέ αυτόν τον υπεράνθρωπο. 
18152	6	0	6	0	1	RT @TheeJenBunny: Ω, δεν με χτύπησες boo boo - σκύλες που χτύπησαν στη γνάθο 
18153	3	1	2	0	1	RT @TheeJenBunny: Αχ χάσατε σκύλες που κάλτσες στο πρόσωπο 
18154	3	0	3	0	1	RT @TheeRealGemini: Ακούστε εδώ & # 8220 
18155	3	0	3	0	1	RT @Thee_MrWest: Αυτή η σκύλα στη δουλειά μου έκανε να χαστούμαι το κεφάλι της από το λαιμό της 
18156	3	0	3	0	1	RT @TheeeSickestKid: Yo τσάντα Gucci, αλλά εξακολουθείτε να έχετε άσχημο σκαπάνη 
18157	3	0	3	0	1	RT @TheoMaxximus: Μπορώ να δημοσιεύσω μια φωτογραφία του chrus στις 5 το πρωί και το μικρό nigga θα αγαπηθεί και θα κάνει retweet εκείνη τη σκαπάνη 
18158	3	3	0	0	0	"RT @Theprinceofnj: & # 8220; @ SMCo71: ""αν δεν θέλατε να κλείσετε το μουνί του Murder Game"" & # 8221; 252 GANG & # 128514; & # 128514; & # 128514; & # 128514; & # 128514; "
18159	3	0	3	0	1	RT @Therealalonig: Ημερομηνίες δείπνου 10.000 $ με σκύλα. #pow @karrueche http://t.co/LOP1LY4HvS 
18160	3	0	2	1	1	RT @ Things4WhitePpl: Όντας μουνί http://t.co/55BxG7PBNG 
18161	3	0	3	0	1	RT @ThinkLikeRandy: Όταν έχετε 5 ή 6 τσάπες, ο καθένας τους βλέπει τον άνδρα της ως θεό. Γι 'αυτό δεν κάνετε σεξ μαζί τους πολύ συχνά. - & # 8230 
18162	3	0	0	3	2	RT @ThinkingOfJacob: Έτσι πήρα 1000 φωτογραφίες μαζί του και έφαγε όλα τα brownies που έφτιαξα, αλλά είναι ο νέος homie @macdemy http://t.co/cZeO&#8230 
18163	3	0	3	0	1	RT @ ThinknMoney_365: @Wendys, @TacoBell και amp @McDonalds yall bitches πρέπει να αρχίσουν να προσφέρουν !! 
18164	3	0	2	1	1	RT @ Thirst22: Οι τσάπες αγαπούν να δικαιολογούν άλλες δράσεις. Με αυτόν τον τρόπο ξέρεις εύκολα ποιος σκαπάνε. 
18165	3	0	3	0	1	RT @This_Sarcasm_: Το tweet μου δεν ήταν πραγματικά για εσάς. αλλά αν το παπούτσι ταιριάζει, τότε δαντέλα που σκουπίζει και φορέστε το. 
18166	3	0	3	0	1	RT @ Thomas16v: Αυτή είναι η σκύλα μου & # 128521 
18167	3	0	1	2	2	RT @ThomasKeneally: Obersturmfuhrer Matthias, η σύζυγός μου είναι ένα υπέροχο οικονομικό brian. Συνεχίστε με την επισήμανσή σας παρουσία της και δείτε ho & # 8230; 
18168	3	0	3	0	1	RT @ Thornton25: Bruh δεν είσαι φίλος .. Παίζεις μαζί μου όταν εσύ και εσύ σκύβεις σε αυτό & # 128514 
18169	3	0	0	3	2	RT @Thotcho: Βλέπετε το jumbotron; Αυτό & # 8217 
18170	3	0	3	0	1	RT @ThotsLoveNike: Οι φίλες τους μισούν φιλικές σκύλες & # 128514 
18171	3	1	2	0	1	RT @ThottyGlo: Πόσο γρήγορα η σκύλα σας θα στείλει ένα άλλο nigga όταν είναι θυμωμένος μαζί σας http://t.co/uRSI7AjUMP 
18172	3	0	3	0	1	RT @ ThriIIuminati: Μισώ όταν οι άνθρωποι πιστεύουν ότι είμαι τρελός ή λυπημένος γιατί δεν μιλάω .. ναι είμαι σκύλα. 
18173	3	0	3	0	1	RT @ ThriIIuminati: είμαι χαλαρός σαν γαμήσι, αλλά άρρωστος εξακολουθώ να εμφανίζεται στον κώλο 
18174	3	0	3	0	1	RT @ThtNiggaXzavier: Ζευγάρι A, B, C, bad bitch double D's, popping E's I don't give a F, σας είπε ότι είμαι G 
18175	3	0	3	0	1	RT @ThugLifeIsDead: Το καλύτερο βόειο κρέας twitter ήταν όλη η εποχή που η @Vidal_Lucia κάλεσε την Barbara hoe ass για εξαπάτηση στο κολέγιο της με λίγο χρόνο & # 8230 
18176	3	0	3	0	1	RT @ThugginLegally_: Το Twitter jail δεν έχει νόημα να υποθέσετε ότι πρέπει να κάνετε tweet, χρειάζονται φυλακή instagram για τσάπες που κάνουν Shout out για να φωνάξουν όλα & # 8230; 
18177	3	0	3	0	1	RT @TiaraSoBoojie: Όλες οι κύριες σκύλες κλωτσούν στην καμπύλη lol 
18178	3	0	2	1	1	RT @TibaBurger: Άρρωστος στόχος #ned # WorldCup2014 
18179	3	0	0	3	2	RT @ TideRecruits101: Είναι εντάξει να μιλάμε για σκουπίδια .... αλλά δεν έχω δει κανέναν οπαδός του Bama να θέλει κακό ή τραυματισμό σε παίκτες του LSU. 
18180	3	0	3	0	1	RT @Tierrraaaaa: χωρίς σκύλα σεξ θέλω μόνο τη σκύλα του λαιμού. 
18181	3	0	3	0	1	RT @ TiffaniRenee3: @Victoria_Finae @drrrruuuu ζηλιάρης σκύλα. & # 128514 
18182	3	1	2	0	1	RT @TimRaw: Ήταν τρελή για αυτήν.  Πρέπει να την γνωρίσω.  Ήταν σκύλα.  Ένιωσα προδομένος από την κρίση μου. 
18183	3	0	3	0	1	RT @TimoPleasant: Αυτό που μεγαλώνει μόνοι σας είναι για τα πουλιά. & # 128530 
18184	3	0	3	0	1	RT @TinkkBaddAss: Bouta κάνε ένα ντους για να γαμήσεις σκύλα https://t.co/7WQ5QZsIls 
18185	9	0	9	0	1	RT @ Tiny2YouHoes: αλλά εντούτοις, όλα τα hoes είναι fu δεν παίζεις με εμένα. 
18186	3	0	3	0	1	RT @ TinyTino842: @ triple6em96 Καλώ όλες τις γυναίκες σκύλες να το ξεπεράσουν 
18187	3	0	3	0	1	RT @Tip_It_In: #IfSheCantSuckTheDickRight το χαστούκι στο μέτωπό της .. Η σκύλα χρειάζεται ένα spankin .. πειθαρχήστε τον κώλο της & # 128514 
18188	3	2	1	0	0	RT @Tiqqz: @ShinSnipes ξύπνησα με πονόλαιμο, κρύο, οι γείσοι θα γίνομαι. τόσο φοβερό 
18189	3	0	0	3	2	RT @TiredOfTyranny: Εργατικό ατύχημα Jihadi: Επτά μαχητές Ταλιμπάν, συμπεριλαμβανομένου του κορυφαίου διοικητή που σκοτώθηκε όταν οι βόμβες του δρόμου πυροδοτούν πρόωρα & # 8230 
18190	3	0	1	2	2	RT @TitansHomer: Εγώ: Πουλάτε προφυλακτικά μεγαλύτερου μεγέθους;  Αυτή: Κύριε, είναι σακούλες απορριμμάτων 13 γαλονιών!  Εγώ: * κλείνει το μάτι μέχρι να με συνοδεύει η ασφάλεια & # 8230; 
18191	3	0	3	0	1	RT @TittyFlex: Lol Δεν χρειάζομαι το Halloween για να ντύνομαι σαν χο Γνωρίζω τον εαυτό μου. Κάθε μέρα είναι μια άλλη ευκαιρία. 
18192	3	0	3	0	1	RT @TittyFlex: Έτσι, και οι δύο πωλούσαν μουνί και έκαναν βρωμιά μαζί και έπεσαν έτσι ώστε να βάλουν ο ένας τον άλλο σε έκρηξη, παρόλο που το & # 8230 
18193	3	0	3	0	1	RT @TlMOTHYY: σκαπάνη πρόκειται να σπάσει τα γόνατα & # 128128 
